Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Frequency of Purchases, Frequency Per Year
1264,41,Male,Hoodie,Clothing,70,Delaware,South,L,Brown,Winter,4.6,No,2-Day Shipping,1,Credit Card,Bi-Weekly,104
1265,52,Male,Sweater,Clothing,92,Vermont,Northeast,S,Blue,Winter,2.5,No,Next Day Air,1,Venmo,Bi-Weekly,104
1266,32,Male,Shirt,Clothing,79,Louisiana,South,M,Lavender,Spring,2.7,No,Next Day Air,27,Bank Transfer,Weekly,52
1267,20,Male,Blouse,Clothing,31,North Dakota,Midwest,M,Peach,Fall,4,No,Standard,14,Debit Card,Quarterly,4
1268,47,Male,T-shirt,Clothing,83,Oregon,West,S,Gray,Spring,2.7,No,Standard,41,Cash,Weekly,52
1269,23,Male,Jacket,Outerwear,88,Idaho,West,XL,Charcoal,Winter,2.9,No,Next Day Air,25,Debit Card,Bi-Weekly,104
1270,43,Male,Jewelry,Accessories,53,Vermont,Northeast,M,Lavender,Spring,3,No,Standard,47,PayPal,Quarterly,4
1271,67,Male,Hoodie,Clothing,98,West Virginia,South,M,Green,Fall,3.3,No,Standard,20,Cash,Annually,1
1272,70,Male,Jewelry,Accessories,57,Kentucky,South,S,Gray,Spring,4.3,No,Store Pickup,42,PayPal,Annually,1
1273,35,Male,Sandals,Footwear,80,Wisconsin,Midwest,M,Orange,Winter,4.4,No,Express,16,Bank Transfer,Monthly,12
1274,41,Male,Jeans,Clothing,29,Mississippi,South,L,Silver,Spring,4.1,No,Next Day Air,32,Credit Card,Quarterly,4
1275,54,Male,Hat,Accessories,73,Missouri,Midwest,M,Olive,Spring,3.1,No,2-Day Shipping,37,PayPal,Quarterly,4
1276,55,Male,Sweater,Clothing,32,Arkansas,South,S,Turquoise,Fall,4.5,No,Standard,1,PayPal,Monthly,12
1277,51,Male,Boots,Footwear,68,Wyoming,West,L,Turquoise,Spring,4.8,No,Next Day Air,37,Bank Transfer,Weekly,52
1278,19,Male,Blouse,Clothing,97,Rhode Island,Northeast,L,Green,Spring,5,No,Express,5,Venmo,Quarterly,4
1279,28,Male,Shorts,Clothing,98,Utah,West,M,Violet,Fall,2.8,No,Next Day Air,31,Venmo,Fortnightly,26
1280,63,Male,Hoodie,Clothing,56,Maryland,South,L,Charcoal,Fall,3.7,No,Express,18,Debit Card,Annually,1
1281,30,Male,Pants,Clothing,78,Georgia,South,L,White,Winter,4.4,No,2-Day Shipping,39,Venmo,Quarterly,4
1282,29,Male,Belt,Accessories,81,New Jersey,Northeast,M,Olive,Spring,4.5,No,Store Pickup,8,Venmo,Bi-Weekly,104
1283,24,Male,Shirt,Clothing,68,New Hampshire,Northeast,L,Violet,Winter,3,No,Free Shipping,20,Venmo,Monthly,12
1284,69,Male,Shirt,Clothing,94,Oregon,West,M,Violet,Winter,3.9,No,2-Day Shipping,23,Debit Card,Quarterly,4
1285,65,Male,Dress,Clothing,93,Arkansas,South,M,Black,Spring,3.9,No,Express,38,PayPal,Fortnightly,26
1286,64,Male,Gloves,Accessories,99,North Carolina,South,M,Charcoal,Fall,3.5,No,Next Day Air,45,Bank Transfer,Fortnightly,26
1287,40,Male,Gloves,Accessories,49,West Virginia,South,L,Yellow,Winter,4.9,No,Next Day Air,44,Debit Card,Fortnightly,26
1288,24,Male,Jeans,Clothing,28,Utah,West,XL,Blue,Winter,3.4,No,Standard,20,PayPal,Monthly,12
1289,66,Male,Belt,Accessories,93,South Dakota,Midwest,XL,Charcoal,Winter,4.1,No,Standard,34,PayPal,Bi-Weekly,104
1290,35,Male,Jacket,Outerwear,24,New Hampshire,Northeast,M,Red,Fall,2.9,No,Next Day Air,10,PayPal,Weekly,52
1291,67,Male,Skirt,Clothing,35,Maryland,South,M,Indigo,Spring,3.4,No,Free Shipping,3,PayPal,Annually,1
1292,69,Male,Sandals,Footwear,68,South Dakota,Midwest,S,Beige,Spring,3.2,No,2-Day Shipping,23,Debit Card,Fortnightly,26
1293,26,Male,Belt,Accessories,61,Kentucky,South,M,Maroon,Summer,3.9,No,Free Shipping,42,Bank Transfer,Annually,1
1294,23,Male,Sweater,Clothing,74,Florida,South,XL,Yellow,Fall,4.1,No,Standard,30,Debit Card,Annually,1
1295,27,Male,Shirt,Clothing,64,Texas,South,M,Silver,Summer,4.5,No,Standard,21,Cash,Quarterly,4
1296,30,Male,Sneakers,Footwear,60,New Mexico,West,M,Olive,Fall,2.8,No,Standard,50,PayPal,Weekly,52
1297,48,Male,Jeans,Clothing,29,South Dakota,Midwest,S,Teal,Spring,2.8,No,Express,16,Cash,Bi-Weekly,104
1298,44,Male,Sandals,Footwear,85,New Jersey,Northeast,M,Silver,Summer,4.6,No,Standard,32,Venmo,Annually,1
1299,29,Male,Pants,Clothing,81,Indiana,Midwest,S,Indigo,Summer,3,No,Free Shipping,14,Bank Transfer,Fortnightly,26
1300,29,Male,Belt,Accessories,23,Louisiana,South,L,Teal,Fall,3.6,No,2-Day Shipping,42,Venmo,Bi-Weekly,104
1301,67,Male,T-shirt,Clothing,100,West Virginia,South,M,Charcoal,Spring,4.5,No,Next Day Air,47,Credit Card,Quarterly,4
1302,42,Male,Shirt,Clothing,54,Maine,Northeast,M,Orange,Fall,5,No,Express,21,Debit Card,Weekly,52
1303,23,Male,Sneakers,Footwear,25,Idaho,West,M,Gold,Fall,2.9,No,Next Day Air,37,Credit Card,Monthly,12
1304,34,Male,Blouse,Clothing,32,New York,Northeast,L,Silver,Summer,3.1,No,Next Day Air,10,Credit Card,Annually,1
1305,64,Male,Backpack,Accessories,63,Montana,West,S,Orange,Spring,4,No,2-Day Shipping,18,PayPal,Quarterly,4
1306,31,Male,Pants,Clothing,56,Mississippi,South,XL,Peach,Spring,4.5,No,Express,2,PayPal,Quarterly,4
1307,54,Male,Sweater,Clothing,33,Alaska,West,L,Brown,Winter,4.5,No,Next Day Air,40,PayPal,Annually,1
1308,23,Male,Coat,Outerwear,32,Missouri,Midwest,L,Black,Summer,3.1,No,Express,43,PayPal,Annually,1
1309,59,Male,Dress,Clothing,38,Rhode Island,Northeast,L,Red,Summer,4.4,No,Next Day Air,14,Credit Card,Quarterly,4
1310,32,Male,Blouse,Clothing,21,Hawaii,West,L,Lavender,Summer,4.7,No,Store Pickup,41,Cash,Quarterly,4
1311,43,Male,Hoodie,Clothing,59,South Carolina,South,L,Brown,Winter,3.1,No,Store Pickup,38,Credit Card,Quarterly,4
1312,32,Male,Shoes,Footwear,87,Tennessee,South,M,Maroon,Fall,4.2,No,Express,12,Venmo,Annually,1
1313,66,Male,T-shirt,Clothing,79,Missouri,Midwest,M,Violet,Winter,3,No,Store Pickup,19,Bank Transfer,Monthly,12
1314,70,Male,Shoes,Footwear,28,Missouri,Midwest,M,Lavender,Summer,2.6,No,Free Shipping,23,Credit Card,Bi-Weekly,104
1315,42,Male,Boots,Footwear,67,Missouri,Midwest,S,Magenta,Summer,3.4,No,Free Shipping,49,Debit Card,Annually,1
1316,56,Male,Shorts,Clothing,75,Mississippi,South,L,Green,Spring,4.2,No,2-Day Shipping,29,Debit Card,Quarterly,4
1317,28,Male,Belt,Accessories,32,Arkansas,South,S,Lavender,Spring,4.6,No,Standard,14,Debit Card,Bi-Weekly,104
1318,28,Male,Pants,Clothing,43,Kentucky,South,M,Green,Spring,2.8,No,Free Shipping,19,Cash,Monthly,12
1319,52,Male,Shorts,Clothing,93,Connecticut,Northeast,M,Maroon,Spring,2.7,No,Express,19,Credit Card,Bi-Weekly,104
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,South,M,Magenta,Spring,4,No,Standard,48,Bank Transfer,Weekly,52
1321,56,Male,Hat,Accessories,31,California,West,XL,Teal,Fall,3.1,No,Free Shipping,19,Debit Card,Annually,1
1322,59,Male,T-shirt,Clothing,84,Missouri,Midwest,L,Orange,Winter,3.7,No,Express,45,Bank Transfer,Quarterly,4
1323,23,Male,Pants,Clothing,74,Washington,West,M,Violet,Winter,4,No,Next Day Air,17,Bank Transfer,Quarterly,4
1324,58,Male,Shorts,Clothing,62,New York,Northeast,M,Yellow,Spring,4.6,No,Standard,15,Debit Card,Quarterly,4
1325,39,Male,Jewelry,Accessories,77,Indiana,Midwest,S,Orange,Summer,3.8,No,Free Shipping,11,Credit Card,Fortnightly,26
1326,28,Male,Backpack,Accessories,73,Oregon,West,L,Gold,Summer,3.5,No,Express,1,Cash,Monthly,12
1327,40,Male,Shoes,Footwear,50,Texas,South,M,Indigo,Spring,4.6,No,Free Shipping,17,Cash,Monthly,12
1328,52,Male,Coat,Outerwear,40,Florida,South,M,Turquoise,Winter,2.8,No,Standard,37,Cash,Weekly,52
1329,37,Male,Sweater,Clothing,97,Rhode Island,Northeast,M,Orange,Winter,3.7,No,Standard,40,Bank Transfer,Weekly,52
1330,70,Male,Gloves,Accessories,63,Texas,South,M,Indigo,Fall,3.3,No,Express,50,PayPal,Quarterly,4
1331,30,Male,Handbag,Accessories,65,Vermont,Northeast,M,Charcoal,Fall,2.9,No,Standard,20,PayPal,Bi-Weekly,104
1332,38,Male,Socks,Clothing,91,Maryland,South,M,Lavender,Spring,3.2,No,Standard,8,PayPal,Bi-Weekly,104
1333,66,Male,Hoodie,Clothing,60,Alaska,West,S,Gold,Spring,4.3,No,Store Pickup,16,Bank Transfer,Quarterly,4
1334,29,Male,Pants,Clothing,69,Idaho,West,M,Lavender,Winter,2.7,No,Next Day Air,9,Bank Transfer,Quarterly,4
1335,46,Male,Coat,Outerwear,52,West Virginia,South,S,White,Spring,4.2,No,Store Pickup,12,Venmo,Monthly,12
1336,56,Male,Boots,Footwear,49,Nevada,West,M,Lavender,Fall,4.8,No,2-Day Shipping,26,Credit Card,Weekly,52
1337,23,Male,Sneakers,Footwear,85,Oregon,West,M,Charcoal,Spring,4.8,No,Store Pickup,44,Debit Card,Fortnightly,26
1338,37,Male,Sweater,Clothing,86,Tennessee,South,L,Silver,Spring,3.4,No,Express,19,Credit Card,Bi-Weekly,104
1339,56,Male,Handbag,Accessories,51,Alabama,South,S,Yellow,Winter,2.6,No,Standard,43,PayPal,Fortnightly,26
1340,36,Male,Belt,Accessories,56,Indiana,Midwest,L,Olive,Winter,5,No,Next Day Air,5,Bank Transfer,Quarterly,4
1341,40,Male,Belt,Accessories,72,Idaho,West,M,Peach,Fall,4.4,No,Next Day Air,5,Debit Card,Quarterly,4
1342,26,Male,Hoodie,Clothing,27,Rhode Island,Northeast,XL,Yellow,Fall,2.9,No,Standard,31,Bank Transfer,Quarterly,4
1343,57,Male,Sunglasses,Accessories,43,Arizona,West,XL,Yellow,Summer,3.4,No,2-Day Shipping,11,Bank Transfer,Monthly,12
1344,68,Male,Sneakers,Footwear,56,Florida,South,M,Indigo,Spring,3.4,No,Standard,34,Bank Transfer,Monthly,12
1345,56,Male,T-shirt,Clothing,37,New York,Northeast,S,Violet,Fall,4.9,No,Next Day Air,14,Cash,Annually,1
1346,40,Male,Dress,Clothing,21,Nebraska,Midwest,M,White,Fall,3.6,No,Standard,42,Venmo,Weekly,52
1347,44,Male,Hoodie,Clothing,91,Mississippi,South,L,White,Winter,3,No,Free Shipping,15,Venmo,Bi-Weekly,104
1348,44,Male,Sweater,Clothing,95,Vermont,Northeast,M,Cyan,Summer,3.9,No,2-Day Shipping,47,Bank Transfer,Monthly,12
1349,19,Male,Belt,Accessories,54,Nebraska,Midwest,XL,Purple,Spring,3.2,No,Standard,23,Credit Card,Fortnightly,26
1350,21,Male,Socks,Clothing,36,South Carolina,South,XL,Black,Spring,3.2,No,Next Day Air,23,Cash,Bi-Weekly,104
1351,31,Male,Sunglasses,Accessories,71,Delaware,South,M,Orange,Fall,4.3,No,Next Day Air,1,Cash,Quarterly,4
1352,30,Male,Coat,Outerwear,31,Vermont,Northeast,L,Maroon,Summer,2.8,No,2-Day Shipping,28,Bank Transfer,Quarterly,4
1353,65,Male,Hat,Accessories,89,Indiana,Midwest,XL,Orange,Spring,4.5,No,Next Day Air,37,Credit Card,Bi-Weekly,104
1354,39,Male,Pants,Clothing,83,Oregon,West,M,Teal,Winter,4.1,No,Next Day Air,4,Cash,Quarterly,4
1355,64,Male,Backpack,Accessories,42,Maryland,South,M,Gray,Spring,3.6,No,2-Day Shipping,21,Bank Transfer,Quarterly,4
1356,59,Male,Shorts,Clothing,91,Florida,South,M,Blue,Summer,3,No,2-Day Shipping,50,PayPal,Bi-Weekly,104
1357,49,Male,Jacket,Outerwear,61,Indiana,Midwest,M,Cyan,Spring,4,No,Free Shipping,34,Bank Transfer,Annually,1
1358,24,Male,Backpack,Accessories,66,Texas,South,S,Red,Summer,3.5,No,Next Day Air,20,Cash,Quarterly,4
1359,19,Male,Scarf,Accessories,22,Nebraska,Midwest,XL,Pink,Spring,2.5,No,Store Pickup,25,Venmo,Quarterly,4
1360,27,Male,Hoodie,Clothing,68,North Carolina,South,S,Cyan,Winter,4.3,No,Store Pickup,26,Bank Transfer,Fortnightly,26
1361,56,Male,Skirt,Clothing,43,Alabama,South,L,Black,Fall,2.8,No,Express,4,Bank Transfer,Annually,1
1362,49,Male,Dress,Clothing,32,Alabama,South,M,Beige,Fall,3.7,No,Next Day Air,39,Debit Card,Monthly,12
1363,41,Male,Coat,Outerwear,46,Colorado,West,M,Gray,Fall,4.3,No,Express,29,Cash,Weekly,52
1364,36,Male,Blouse,Clothing,90,Wisconsin,Midwest,L,Red,Summer,4,No,Express,47,PayPal,Quarterly,4
1365,68,Male,Hat,Accessories,75,Delaware,South,L,Yellow,Fall,4.7,No,Express,5,Cash,Quarterly,4
1366,28,Male,Handbag,Accessories,69,Indiana,Midwest,M,Magenta,Winter,4.5,No,Store Pickup,18,Bank Transfer,Fortnightly,26
1367,45,Male,Belt,Accessories,40,Iowa,Midwest,M,Magenta,Fall,3.1,No,Free Shipping,10,Credit Card,Fortnightly,26
1368,60,Male,Belt,Accessories,63,Iowa,Midwest,S,Black,Fall,3.8,No,Express,25,Cash,Quarterly,4
1369,21,Male,Shirt,Clothing,36,Wisconsin,Midwest,L,Orange,Summer,4.9,No,Express,2,Cash,Weekly,52
1370,32,Male,Shoes,Footwear,75,Iowa,Midwest,M,Green,Winter,3.2,No,Standard,48,Venmo,Fortnightly,26
1371,27,Male,Scarf,Accessories,67,Montana,West,L,Peach,Summer,2.9,No,2-Day Shipping,41,Bank Transfer,Quarterly,4
1372,40,Male,Pants,Clothing,64,Mississippi,South,M,Charcoal,Spring,2.8,No,Store Pickup,42,Credit Card,Monthly,12
1373,64,Male,Blouse,Clothing,61,Michigan,Midwest,M,Gray,Fall,4,No,2-Day Shipping,44,PayPal,Bi-Weekly,104
1374,18,Male,Gloves,Accessories,40,Virginia,South,L,Turquoise,Winter,2.6,No,Store Pickup,6,Cash,Quarterly,4
1375,22,Male,Handbag,Accessories,97,New York,Northeast,M,Red,Fall,2.7,No,Free Shipping,5,Bank Transfer,Quarterly,4
1376,42,Male,Sneakers,Footwear,31,Maine,Northeast,L,Brown,Spring,4.1,No,2-Day Shipping,8,Credit Card,Annually,1
1377,57,Male,Sandals,Footwear,65,New Jersey,Northeast,L,Pink,Spring,5,No,Free Shipping,24,PayPal,Annually,1
1378,33,Male,Sunglasses,Accessories,54,Maryland,South,L,Olive,Spring,3,No,Next Day Air,42,Venmo,Monthly,12
1379,37,Male,Jacket,Outerwear,49,Kentucky,South,XL,Lavender,Fall,3.6,No,Free Shipping,24,Venmo,Weekly,52
1380,21,Male,T-shirt,Clothing,64,Minnesota,Midwest,L,Purple,Fall,2.8,No,2-Day Shipping,38,Venmo,Bi-Weekly,104
1381,51,Male,Sneakers,Footwear,35,Massachusetts,Northeast,S,Beige,Winter,4.6,No,Standard,41,Cash,Fortnightly,26
1382,30,Male,Shoes,Footwear,86,Illinois,Midwest,L,Green,Winter,2.9,No,Standard,48,Venmo,Quarterly,4
1383,68,Male,Jacket,Outerwear,55,Michigan,Midwest,L,Brown,Winter,4.8,No,Express,16,Bank Transfer,Quarterly,4
1384,36,Male,Scarf,Accessories,58,Wisconsin,Midwest,M,Beige,Spring,3.3,No,Express,4,Venmo,Monthly,12
1385,46,Male,Sneakers,Footwear,96,Alaska,West,M,Beige,Fall,4.6,No,Standard,8,Bank Transfer,Weekly,52
1386,41,Male,Jewelry,Accessories,64,Mississippi,South,M,Indigo,Fall,2.6,No,Store Pickup,1,Bank Transfer,Bi-Weekly,104
1387,68,Male,Jacket,Outerwear,56,Oregon,West,M,Silver,Fall,4,No,Next Day Air,4,Debit Card,Quarterly,4
1388,21,Male,Blouse,Clothing,85,Maryland,South,M,Gold,Winter,3.8,No,Standard,20,Credit Card,Monthly,12
1389,62,Male,Dress,Clothing,23,Arkansas,South,M,Lavender,Spring,3.9,No,Express,40,Cash,Quarterly,4
1390,59,Male,Scarf,Accessories,72,Illinois,Midwest,L,Orange,Fall,2.6,No,Store Pickup,8,Debit Card,Fortnightly,26
1391,25,Male,Hat,Accessories,38,Arkansas,South,M,Maroon,Summer,4.3,No,Standard,42,Debit Card,Weekly,52
1392,53,Male,Blouse,Clothing,29,Mississippi,South,S,White,Winter,3.6,No,Express,38,Credit Card,Annually,1
1393,31,Male,Gloves,Accessories,46,Arkansas,South,M,Yellow,Spring,4.2,No,Express,34,Venmo,Quarterly,4
1394,46,Male,Gloves,Accessories,58,Idaho,West,L,Yellow,Spring,3.9,No,Express,14,PayPal,Fortnightly,26
1395,26,Male,Coat,Outerwear,43,Iowa,Midwest,L,Magenta,Fall,4.7,No,Next Day Air,39,Cash,Weekly,52
1396,47,Male,Scarf,Accessories,32,West Virginia,South,L,Turquoise,Spring,2.8,No,Next Day Air,40,PayPal,Bi-Weekly,104
1397,37,Male,Pants,Clothing,30,Wisconsin,Midwest,XL,Lavender,Winter,3,No,Next Day Air,49,Debit Card,Monthly,12
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,Northeast,S,Magenta,Summer,4.7,No,Store Pickup,33,PayPal,Annually,1
1399,30,Male,Dress,Clothing,45,Texas,South,M,Cyan,Summer,2.5,No,Free Shipping,25,Credit Card,Weekly,52
1400,19,Male,Hat,Accessories,81,Nebraska,Midwest,M,Olive,Winter,3.1,No,Store Pickup,48,Venmo,Annually,1
1401,36,Male,Backpack,Accessories,23,Nevada,West,M,Red,Fall,3.6,No,Next Day Air,22,Credit Card,Quarterly,4
1402,23,Male,Sandals,Footwear,59,Indiana,Midwest,M,Blue,Fall,3.5,No,2-Day Shipping,1,PayPal,Weekly,52
1403,62,Male,Sunglasses,Accessories,21,North Dakota,Midwest,L,White,Summer,3.1,No,Express,47,PayPal,Monthly,12
1404,26,Male,Backpack,Accessories,20,Georgia,South,M,Peach,Spring,3.6,No,Store Pickup,20,Credit Card,Bi-Weekly,104
1405,36,Male,Jewelry,Accessories,28,New Mexico,West,M,Charcoal,Winter,3.5,No,Next Day Air,10,Debit Card,Weekly,52
1406,33,Male,Socks,Clothing,100,New Hampshire,Northeast,M,Peach,Winter,2.7,No,Store Pickup,39,Credit Card,Monthly,12
1407,32,Male,Shirt,Clothing,46,Washington,West,L,Turquoise,Spring,3.6,No,Express,15,Debit Card,Monthly,12
1408,56,Male,Handbag,Accessories,61,Nevada,West,XL,Charcoal,Spring,4.5,No,Express,11,Credit Card,Annually,1
1409,58,Male,Blouse,Clothing,58,Maine,Northeast,M,Yellow,Winter,4.1,No,Free Shipping,38,Venmo,Weekly,52
1410,34,Male,Backpack,Accessories,50,Idaho,West,M,Blue,Spring,4.2,No,Standard,41,Cash,Fortnightly,26
1411,61,Male,Hat,Accessories,93,Tennessee,South,M,Purple,Summer,4,No,Store Pickup,18,Debit Card,Annually,1
1412,48,Male,Skirt,Clothing,24,Louisiana,South,L,Green,Summer,2.8,No,Store Pickup,13,Venmo,Quarterly,4
1413,25,Male,Shorts,Clothing,100,Michigan,Midwest,M,Charcoal,Summer,2.6,No,2-Day Shipping,43,Venmo,Annually,1
1414,51,Male,Blouse,Clothing,79,New Hampshire,Northeast,S,Indigo,Fall,2.7,No,Store Pickup,12,Bank Transfer,Quarterly,4
1415,29,Male,Socks,Clothing,51,Minnesota,Midwest,M,Black,Summer,4.5,No,Store Pickup,3,Credit Card,Bi-Weekly,104
1416,54,Male,Belt,Accessories,90,Illinois,Midwest,M,Blue,Winter,3.7,No,Free Shipping,12,Credit Card,Quarterly,4
1417,48,Male,Boots,Footwear,56,Idaho,West,L,Silver,Summer,3.4,No,Free Shipping,46,Cash,Quarterly,4
1418,62,Male,Shorts,Clothing,25,Montana,West,S,Brown,Spring,4.6,No,Standard,21,Debit Card,Fortnightly,26
1419,18,Male,Shirt,Clothing,75,Alabama,South,M,Violet,Summer,4.1,No,2-Day Shipping,23,Venmo,Quarterly,4
1420,43,Male,Handbag,Accessories,75,Montana,West,M,Orange,Summer,2.6,No,Free Shipping,4,Debit Card,Quarterly,4
1421,22,Male,Jeans,Clothing,53,California,West,XL,Gray,Summer,4.6,No,Store Pickup,45,PayPal,Quarterly,4
1422,68,Male,Dress,Clothing,100,Pennsylvania,Northeast,S,Gold,Spring,3,No,Standard,24,Bank Transfer,Fortnightly,26
1423,44,Male,Dress,Clothing,27,Texas,South,L,Charcoal,Fall,3.4,No,Free Shipping,3,PayPal,Bi-Weekly,104
1424,51,Male,Sandals,Footwear,60,Michigan,Midwest,S,Black,Fall,3.5,No,Free Shipping,12,Venmo,Quarterly,4
1425,66,Male,Jacket,Outerwear,23,Connecticut,Northeast,S,Indigo,Fall,3.5,No,Standard,34,Bank Transfer,Quarterly,4
1426,59,Male,Coat,Outerwear,40,Wyoming,West,S,White,Winter,3.7,No,Next Day Air,39,Credit Card,Annually,1
1427,60,Male,Pants,Clothing,38,Michigan,Midwest,M,Yellow,Summer,4.8,No,Free Shipping,35,PayPal,Quarterly,4
1428,31,Male,Backpack,Accessories,90,South Dakota,Midwest,S,Orange,Summer,4.9,No,Store Pickup,8,Credit Card,Annually,1
1429,20,Male,Blouse,Clothing,97,North Dakota,Midwest,S,Green,Summer,4.9,No,Express,42,PayPal,Quarterly,4
1430,24,Male,Skirt,Clothing,38,Maryland,South,L,Gold,Fall,4.7,No,Standard,6,Credit Card,Quarterly,4
1431,48,Male,Sandals,Footwear,30,Michigan,Midwest,S,Orange,Summer,4.9,No,Free Shipping,3,Credit Card,Fortnightly,26
1432,39,Male,Pants,Clothing,88,South Dakota,Midwest,M,Cyan,Fall,2.9,No,Express,29,Venmo,Quarterly,4
1433,34,Male,Hat,Accessories,33,Florida,South,L,Black,Winter,4.4,No,Express,32,Debit Card,Quarterly,4
1434,70,Male,Hoodie,Clothing,60,Minnesota,Midwest,L,Yellow,Winter,3.2,No,Next Day Air,45,Debit Card,Weekly,52
1435,59,Male,Sweater,Clothing,64,New York,Northeast,L,Maroon,Summer,4.6,No,Free Shipping,21,Debit Card,Bi-Weekly,104
1436,45,Male,Scarf,Accessories,95,Oregon,West,XL,Black,Fall,4,No,Standard,41,Cash,Weekly,52
1437,35,Male,Sneakers,Footwear,83,Minnesota,Midwest,M,Gray,Winter,3.7,No,Free Shipping,23,PayPal,Fortnightly,26
1438,69,Male,Boots,Footwear,97,Montana,West,XL,Orange,Winter,4.2,No,Free Shipping,14,Cash,Annually,1
1439,58,Male,Coat,Outerwear,38,Washington,West,M,Cyan,Spring,2.9,No,Standard,24,Debit Card,Monthly,12
1440,25,Male,Boots,Footwear,48,New Mexico,West,M,Magenta,Summer,4.8,No,Next Day Air,25,Cash,Fortnightly,26
1441,27,Male,Sandals,Footwear,76,Arizona,West,M,Pink,Spring,4.4,No,Standard,13,Venmo,Monthly,12
1442,34,Male,Pants,Clothing,25,Nebraska,Midwest,S,Turquoise,Summer,3.4,No,Free Shipping,3,Venmo,Quarterly,4
1443,53,Male,Hoodie,Clothing,92,Idaho,West,S,Violet,Spring,2.8,No,2-Day Shipping,42,Credit Card,Annually,1
1444,58,Male,Sandals,Footwear,47,Idaho,West,L,Teal,Fall,4.2,No,Next Day Air,2,Cash,Monthly,12
1445,32,Male,Sweater,Clothing,36,Vermont,Northeast,L,Pink,Fall,3.8,No,Express,26,Cash,Quarterly,4
1446,64,Male,Belt,Accessories,51,Arkansas,South,M,Gold,Fall,3.1,No,2-Day Shipping,24,Credit Card,Annually,1
1447,63,Male,Jeans,Clothing,35,Wyoming,West,XL,Red,Summer,3.2,No,Express,6,Credit Card,Quarterly,4
1448,23,Male,Hoodie,Clothing,57,New Mexico,West,S,Beige,Summer,3,No,Next Day Air,25,PayPal,Monthly,12
1449,64,Male,Boots,Footwear,95,West Virginia,South,M,Black,Summer,3.6,No,Free Shipping,11,Credit Card,Quarterly,4
1450,18,Male,Socks,Clothing,41,New York,Northeast,L,Lavender,Winter,2.5,No,Store Pickup,20,Cash,Quarterly,4
1451,25,Male,Dress,Clothing,44,Illinois,Midwest,S,Teal,Winter,3.4,No,Free Shipping,25,Cash,Quarterly,4
1452,54,Male,Jacket,Outerwear,34,Utah,West,M,Maroon,Fall,2.5,No,Next Day Air,35,PayPal,Quarterly,4
1453,60,Male,Jacket,Outerwear,25,Colorado,West,L,Blue,Spring,4.7,No,2-Day Shipping,11,Bank Transfer,Quarterly,4
1454,36,Male,Boots,Footwear,93,Virginia,South,S,Teal,Winter,3.2,No,2-Day Shipping,41,Bank Transfer,Fortnightly,26
1455,66,Male,Sneakers,Footwear,50,Georgia,South,L,Maroon,Winter,2.9,No,Free Shipping,17,Credit Card,Annually,1
1456,60,Male,Pants,Clothing,79,Alabama,South,L,Silver,Fall,4.9,No,Express,1,PayPal,Quarterly,4
1457,59,Male,Coat,Outerwear,100,Montana,West,S,Olive,Spring,2.7,No,Store Pickup,30,PayPal,Quarterly,4
1458,58,Male,Shirt,Clothing,57,Pennsylvania,Northeast,S,Gray,Spring,4.7,No,Express,47,Venmo,Fortnightly,26
1459,35,Male,Sweater,Clothing,28,Missouri,Midwest,M,Peach,Spring,2.9,No,2-Day Shipping,34,Venmo,Weekly,52
1460,20,Male,Shoes,Footwear,35,Maine,Northeast,L,Yellow,Winter,4.8,No,Express,18,Venmo,Fortnightly,26
1461,70,Male,Boots,Footwear,85,Pennsylvania,Northeast,L,Violet,Fall,4.6,No,Standard,33,Venmo,Bi-Weekly,104
1462,54,Male,Sunglasses,Accessories,95,Oregon,West,S,Red,Summer,5,No,2-Day Shipping,42,Venmo,Quarterly,4
1463,38,Male,Sneakers,Footwear,90,Utah,West,S,Charcoal,Summer,4.8,No,2-Day Shipping,2,Venmo,Quarterly,4
1464,54,Male,Jewelry,Accessories,49,Oklahoma,South,M,Beige,Summer,4.9,No,Store Pickup,1,Bank Transfer,Monthly,12
1465,33,Male,Belt,Accessories,92,Montana,West,M,Peach,Winter,4.6,No,2-Day Shipping,23,Bank Transfer,Quarterly,4
1466,46,Male,Gloves,Accessories,72,Nebraska,Midwest,XL,Violet,Winter,3.9,No,Store Pickup,42,Cash,Bi-Weekly,104
1467,58,Male,Shorts,Clothing,71,Alabama,South,M,Green,Summer,4.5,No,Store Pickup,3,PayPal,Annually,1
1468,30,Male,Jewelry,Accessories,27,Ohio,Midwest,XL,Olive,Winter,4.7,No,Store Pickup,16,Debit Card,Fortnightly,26
1469,42,Male,Gloves,Accessories,39,Arkansas,South,S,Silver,Fall,3.9,No,Express,46,Cash,Fortnightly,26
1470,28,Male,Jewelry,Accessories,98,Mississippi,South,M,Purple,Winter,4.4,No,Standard,31,PayPal,Quarterly,4
1471,43,Male,Sandals,Footwear,27,California,West,M,Silver,Spring,3.9,No,Next Day Air,15,Cash,Quarterly,4
